pos_x, pos_y, theta (rad)
-0.185073, 0.341805, 0.111
-0.18582, 0.34339, 0.1115
-0.186566, 0.344975, 0.112
-0.187312, 0.34656, 0.1125
-0.188056, 0.348146, 0.113
-0.1888, 0.349732, 0.1135
-0.189543, 0.351318, 0.114
-0.190285, 0.352905, 0.1145
-0.191027, 0.354492, 0.115
-0.191767, 0.35608, 0.1155
-0.192507, 0.357668, 0.116
-0.193246, 0.359256, 0.1165
-0.193985, 0.360845, 0.117
-0.194722, 0.362433, 0.1175
-0.195459, 0.364023, 0.118
-0.196194, 0.365613, 0.1185
-0.196929, 0.367203, 0.119
-0.197664, 0.368793, 0.1195
-0.198397, 0.370384, 0.12
-0.19913, 0.371975, 0.1205
-0.199862, 0.373567, 0.121
-0.200593, 0.375159, 0.1215
-0.201323, 0.376751, 0.122
-0.202053, 0.378344, 0.1225
-0.202781, 0.379937, 0.123
-0.203509, 0.38153, 0.1235
-0.204236, 0.383124, 0.124
-0.204962, 0.384718, 0.1245
-0.205688, 0.386312, 0.125
-0.206413, 0.387907, 0.1255
-0.207137, 0.389503, 0.126
-0.20786, 0.391098, 0.1265
-0.208582, 0.392694, 0.127
-0.209303, 0.39429, 0.1275
-0.210024, 0.395887, 0.128
-0.210744, 0.397484, 0.1285
-0.211463, 0.399081, 0.129
-0.212182, 0.400679, 0.1295
-0.212899, 0.402277, 0.13
-0.213616, 0.403875, 0.1305
-0.214332, 0.405474, 0.131
-0.215047, 0.407073, 0.1315
-0.215761, 0.408673, 0.132
-0.216475, 0.410273, 0.1325
-0.217187, 0.411873, 0.133
-0.217899, 0.413473, 0.1335
-0.21861, 0.415074, 0.134
-0.219321, 0.416676, 0.1345
-0.22003, 0.418277, 0.135
-0.220739, 0.419879, 0.1355
-0.221447, 0.421482, 0.136
-0.222154, 0.423084, 0.1365
-0.22286, 0.424687, 0.137
-0.223566, 0.426291, 0.1375
-0.22427, 0.427895, 0.138
-0.224974, 0.429499, 0.1385
-0.225677, 0.431103, 0.139
-0.22638, 0.432708, 0.1395
-0.227081, 0.434313, 0.14
-0.227782, 0.435918, 0.1405
-0.228482, 0.437524, 0.141
-0.229181, 0.439131, 0.1415
-0.229879, 0.440737, 0.142
-0.230577, 0.442344, 0.1425
-0.231273, 0.443951, 0.143
-0.231969, 0.445559, 0.1435
-0.232664, 0.447167, 0.144
-0.233358, 0.448775, 0.1445
-0.234052, 0.450384, 0.145
-0.234745, 0.451993, 0.1455
-0.235436, 0.453602, 0.146
-0.236128, 0.455212, 0.1465
-0.236818, 0.456822, 0.147
-0.237507, 0.458432, 0.1475
-0.238196, 0.460043, 0.148
-0.238883, 0.461654, 0.1485
-0.239571, 0.463265, 0.149
-0.240257, 0.464877, 0.1495
-0.240942, 0.466489, 0.15
-0.241627, 0.468102, 0.1505
-0.242311, 0.469714, 0.151
-0.242994, 0.471328, 0.1515
-0.243676, 0.472941, 0.152
-0.244357, 0.474555, 0.1525
-0.245038, 0.476169, 0.153
-0.245718, 0.477783, 0.1535
-0.246396, 0.479398, 0.154
-0.247074, 0.481013, 0.1545
-0.247752, 0.482629, 0.155
-0.248429, 0.484245, 0.1555
-0.249104, 0.485861, 0.156
-0.249779, 0.487477, 0.1565
-0.250453, 0.489094, 0.157
-0.251127, 0.490711, 0.1575
-0.251799, 0.492329, 0.158
-0.25247, 0.493947, 0.1585
-0.253141, 0.495565, 0.159
-0.253812, 0.497184, 0.1595
-0.254481, 0.498803, 0.16
-0.255149, 0.500422, 0.1605
-0.255817, 0.502041, 0.161
-0.256484, 0.503661, 0.1615
-0.25715, 0.505281, 0.162
-0.257815, 0.506902, 0.1625
-0.258479, 0.508523, 0.163
-0.259143, 0.510144, 0.1635
-0.259806, 0.511765, 0.164
-0.260468, 0.513387, 0.1645
-0.261129, 0.515009, 0.165
-0.261789, 0.516632, 0.1655
-0.262449, 0.518255, 0.166
-0.263107, 0.519878, 0.1665
-0.263765, 0.521502, 0.167
-0.264422, 0.523125, 0.1675
-0.265079, 0.52475, 0.168
-0.265734, 0.526374, 0.1685
-0.266389, 0.527999, 0.169
-0.267043, 0.529624, 0.1695
-0.267696, 0.53125, 0.17
-0.268348, 0.532875, 0.1705
-0.268999, 0.534502, 0.171
-0.26965, 0.536128, 0.1715
-0.2703, 0.537755, 0.172
-0.270949, 0.539382, 0.1725
-0.271597, 0.541009, 0.173
-0.272244, 0.542637, 0.1735
-0.272891, 0.544265, 0.174
-0.273536, 0.545893, 0.1745
-0.274181, 0.547522, 0.175
-0.274825, 0.549151, 0.1755
-0.275469, 0.55078, 0.176
-0.276111, 0.55241, 0.1765
-0.276753, 0.55404, 0.176999
-0.277394, 0.555671, 0.177499
-0.278033, 0.557302, 0.177999
-0.278672, 0.558932, 0.178499
-0.279311, 0.560563, 0.178999
-0.279948, 0.562195, 0.179499
-0.280586, 0.563827, 0.179999
-0.281221, 0.565459, 0.180499
-0.281856, 0.567092, 0.180999
-0.282491, 0.568725, 0.181499
-0.283124, 0.570358, 0.181999
-0.283757, 0.571991, 0.182499
-0.284389, 0.573626, 0.182999
-0.28502, 0.575259, 0.183499
-0.28565, 0.576894, 0.183999
-0.286279, 0.578528, 0.184499
-0.286908, 0.580164, 0.184999
-0.287536, 0.5818, 0.185499
-0.288162, 0.583435, 0.185999
-0.288789, 0.585071, 0.186499
-0.289414, 0.586707, 0.186999
-0.290038, 0.588344, 0.187499
-0.290662, 0.589981, 0.187999
-0.291285, 0.591619, 0.188499
-0.291907, 0.593256, 0.188999
-0.292528, 0.594893, 0.189499
-0.293149, 0.596532, 0.189999
-0.293768, 0.59817, 0.190499
-0.294387, 0.59981, 0.190999
-0.295005, 0.601448, 0.191499
-0.295622, 0.603087, 0.191999
-0.296238, 0.604728, 0.192499
-0.296854, 0.606368, 0.192999
-0.297468, 0.608008, 0.193499
-0.298082, 0.609649, 0.193999
-0.298695, 0.611289, 0.194499
-0.299307, 0.612931, 0.194999
-0.299919, 0.614573, 0.195499
-0.300529, 0.616215, 0.195999
-0.301139, 0.617856, 0.196499
-0.301748, 0.619499, 0.196999
-0.302356, 0.621142, 0.197499
-0.302963, 0.622785, 0.197999
-0.30357, 0.624429, 0.198499
-0.304176, 0.626072, 0.198999
-0.30478, 0.627716, 0.199499
-0.305384, 0.629361, 0.199999
-0.305987, 0.631005, 0.200499
-0.30659, 0.63265, 0.200999
-0.307191, 0.634295, 0.201499
-0.307792, 0.635942, 0.201999
-0.308392, 0.637587, 0.202499
-0.308991, 0.639233, 0.202999
-0.309589, 0.64088, 0.203499
-0.310186, 0.642526, 0.203999
-0.310783, 0.644173, 0.204499
-0.311379, 0.645821, 0.204999
-0.311974, 0.647468, 0.205499
-0.312568, 0.649116, 0.205999
-0.313161, 0.650764, 0.206499
-0.313754, 0.652412, 0.206999
-0.314345, 0.654061, 0.207499
-0.314936, 0.655711, 0.207999
-0.315526, 0.65736, 0.208499
-0.316115, 0.65901, 0.208999
-0.316704, 0.66066, 0.209499
-0.317291, 0.662311, 0.209999
-0.317878, 0.66396, 0.210499
-0.318464, 0.665611, 0.210999
-0.319048, 0.667263, 0.211499
-0.319633, 0.668914, 0.211999
-0.320216, 0.670566, 0.212499
-0.320799, 0.672218, 0.212999
-0.32138, 0.67387, 0.213499
-0.321961, 0.675523, 0.213999
-0.322541, 0.677176, 0.214499
-0.323121, 0.678829, 0.214999
-0.323699, 0.680483, 0.215499
-0.324277, 0.682137, 0.215999
-0.324853, 0.68379, 0.216499
-0.325429, 0.685445, 0.216999
-0.326005, 0.687099, 0.217499
-0.326579, 0.688754, 0.217999
-0.327152, 0.69041, 0.218499
-0.327725, 0.692065, 0.218999
-0.328297, 0.693721, 0.219499
-0.328868, 0.695377, 0.219999
-0.329438, 0.697034, 0.220499
-0.330007, 0.69869, 0.220999
-0.330575, 0.700347, 0.221499
-0.331143, 0.702004, 0.221999
-0.33171, 0.703662, 0.222499
-0.332276, 0.705319, 0.222999
-0.332841, 0.706978, 0.223499
-0.333405, 0.708636, 0.223999
-0.333969, 0.710295, 0.224499
-0.334532, 0.711953, 0.224999
-0.335094, 0.713613, 0.225499
-0.335655, 0.715272, 0.225999
-0.336215, 0.716931, 0.226499
-0.336774, 0.718592, 0.226999
-0.337333, 0.720252, 0.227499
-0.337891, 0.721913, 0.227999
-0.338447, 0.723574, 0.228499
-0.339003, 0.725235, 0.228999
-0.339559, 0.726896, 0.229499
-0.340113, 0.728559, 0.229999
-0.340667, 0.73022, 0.230499
-0.341219, 0.731882, 0.230999
-0.341771, 0.733544, 0.231499
-0.342322, 0.735208, 0.231999
-0.342873, 0.736871, 0.232499
-0.343422, 0.738534, 0.232999
-0.343971, 0.740197, 0.233499
-0.344518, 0.741861, 0.233999
-0.345065, 0.743526, 0.234499
-0.345611, 0.745191, 0.234999
-0.346156, 0.746855, 0.235499
-0.346701, 0.74852, 0.235999
-0.347245, 0.750185, 0.236499
-0.347787, 0.751851, 0.236999
-0.348329, 0.753516, 0.237499
-0.34887, 0.755183, 0.237999
-0.34941, 0.756849, 0.238499
-0.34995, 0.758515, 0.238999
-0.350488, 0.760182, 0.239499
-0.351026, 0.761849, 0.239999
-0.351563, 0.763517, 0.240499
-0.352099, 0.765185, 0.240999
-0.352634, 0.766853, 0.241499
-0.353169, 0.768521, 0.241999
-0.353702, 0.770189, 0.242499
-0.354235, 0.771858, 0.242999
-0.354767, 0.773527, 0.243499
-0.355298, 0.775197, 0.243999
-0.355828, 0.776866, 0.244499
-0.356358, 0.778537, 0.244999
-0.356886, 0.780207, 0.245499
-0.357414, 0.781877, 0.245999
-0.357941, 0.783547, 0.246499
-0.358467, 0.785218, 0.246999
-0.358992, 0.786889, 0.247499
-0.359517, 0.788561, 0.247999
-0.36004, 0.790233, 0.248499
-0.360563, 0.791904, 0.248999
-0.361085, 0.793576, 0.249499
-0.361606, 0.795249, 0.249999
-0.362126, 0.796922, 0.250499
-0.362645, 0.798594, 0.250999
-0.363164, 0.800268, 0.251499
-0.363682, 0.801942, 0.251999
-0.364198, 0.803616, 0.252499
-0.364714, 0.805289, 0.252999
-0.36523, 0.806964, 0.253499
-0.365744, 0.808639, 0.253999
-0.366257, 0.810313, 0.254499
-0.36677, 0.811988, 0.254999
-0.367282, 0.813663, 0.255498
-0.367793, 0.815339, 0.255998
-0.368303, 0.817015, 0.256498
-0.368813, 0.81869, 0.256998
-0.369321, 0.820367, 0.257498
-0.369829, 0.822043, 0.257998
-0.370336, 0.82372, 0.258498
-0.370842, 0.825397, 0.258998
-0.371347, 0.827075, 0.259498
-0.371851, 0.828753, 0.259998
-0.372354, 0.83043, 0.260498
-0.372857, 0.832108, 0.260998
-0.373359, 0.833787, 0.261498
-0.37386, 0.835465, 0.261998
-0.37436, 0.837144, 0.262498
-0.374859, 0.838823, 0.262998
-0.375357, 0.840503, 0.263498
-0.375855, 0.842182, 0.263998
-0.376352, 0.843863, 0.264498
-0.376848, 0.845542, 0.264998
-0.377343, 0.847222, 0.265498
-0.377837, 0.848904, 0.265998
-0.37833, 0.850584, 0.266498
-0.378823, 0.852265, 0.266998
-0.379314, 0.853947, 0.267498
-0.379805, 0.855628, 0.267998
-0.380295, 0.857309, 0.268498
-0.380785, 0.858992, 0.268998
-0.381273, 0.860674, 0.269498
-0.38176, 0.862357, 0.269998
-0.382247, 0.864039, 0.270498
-0.382733, 0.865723, 0.270998
-0.383218, 0.867406, 0.271498
-0.383702, 0.869089, 0.271998
-0.384185, 0.870773, 0.272498
-0.384668, 0.872458, 0.272998
-0.385149, 0.874142, 0.273498
-0.38563, 0.875826, 0.273998
-0.38611, 0.877511, 0.274498
-0.386589, 0.879195, 0.274998
-0.387067, 0.88088, 0.275498
-0.387545, 0.882566, 0.275998
-0.388021, 0.884252, 0.276498
-0.388497, 0.885938, 0.276998
-0.388972, 0.887624, 0.277498
-0.389446, 0.889311, 0.277998
-0.389919, 0.890997, 0.278498
-0.390391, 0.892684, 0.278998
-0.390863, 0.894371, 0.279498
-0.391334, 0.896058, 0.279998
-0.391803, 0.897746, 0.280498
-0.392272, 0.899434, 0.280998
-0.39274, 0.901122, 0.281498
-0.393208, 0.90281, 0.281998
-0.393674, 0.904498, 0.282498
-0.39414, 0.906187, 0.282998
-0.394604, 0.907876, 0.283498
-0.395068, 0.909566, 0.283998
-0.395531, 0.911255, 0.284498
-0.395993, 0.912945, 0.284998
-0.396455, 0.914635, 0.285498
-0.396915, 0.916325, 0.285998
-0.397375, 0.918015, 0.286498
-0.397834, 0.919705, 0.286998
-0.398292, 0.921396, 0.287498
-0.398749, 0.923087, 0.287998
-0.399205, 0.924779, 0.288498
-0.399661, 0.92647, 0.288998
-0.400115, 0.928162, 0.289498
-0.400569, 0.929854, 0.289998
-0.401022, 0.931546, 0.290498
-0.401474, 0.933238, 0.290998
-0.401925, 0.934931, 0.291498
-0.402375, 0.936624, 0.291998
-0.402825, 0.938317, 0.292498
-0.403274, 0.94001, 0.292998
-0.403722, 0.941704, 0.293498
-0.404168, 0.943398, 0.293998
-0.404614, 0.945092, 0.294498
-0.40506, 0.946786, 0.294998
-0.405504, 0.948481, 0.295498
-0.405948, 0.950175, 0.295998
-0.406391, 0.95187, 0.296498
-0.406832, 0.953565, 0.296998
-0.407274, 0.95526, 0.297498
-0.407714, 0.956956, 0.297998
-0.408153, 0.958652, 0.298498
-0.408592, 0.960347, 0.298998
-0.409029, 0.962044, 0.299498
-0.409466, 0.96374, 0.299998
-0.409902, 0.965437, 0.300498
-0.410337, 0.967134, 0.300998
-0.410771, 0.968831, 0.301498
-0.411205, 0.970528, 0.301998
-0.411637, 0.972225, 0.302498
-0.412069, 0.973924, 0.302998
-0.4125, 0.975621, 0.303498
-0.41293, 0.97732, 0.303998
-0.413359, 0.979018, 0.304498
-0.413787, 0.980717, 0.304998
-0.414215, 0.982415, 0.305498
-0.414642, 0.984114, 0.305998
-0.415067, 0.985813, 0.306498
-0.415492, 0.987513, 0.306998
-0.415916, 0.989212, 0.307498
-0.41634, 0.990912, 0.307998
-0.416762, 0.992612, 0.308498
-0.417183, 0.994312, 0.308998
-0.417604, 0.996013, 0.309498
-0.418024, 0.997714, 0.309998
-0.418443, 0.999414, 0.310498
-0.418861, 1.00112, 0.310998
-0.419278, 1.00282, 0.311498
-0.419695, 1.00452, 0.311998
-0.42011, 1.00622, 0.312498
-0.420525, 1.00792, 0.312998
-0.420939, 1.00962, 0.313498
-0.421352, 1.01133, 0.313998
-0.421764, 1.01303, 0.314498
-0.422175, 1.01473, 0.314998
-0.422586, 1.01644, 0.315498
-0.422996, 1.01814, 0.315998
-0.423404, 1.01984, 0.316498
-0.423812, 1.02155, 0.316998
-0.424219, 1.02325, 0.317498
-0.424625, 1.02495, 0.317998
-0.425031, 1.02666, 0.318498
-0.425435, 1.02836, 0.318998
-0.425839, 1.03007, 0.319498
-0.426242, 1.03177, 0.319998
-0.426644, 1.03348, 0.320498
-0.427045, 1.03518, 0.320998
-0.427445, 1.03689, 0.321498
-0.427844, 1.03859, 0.321998
-0.428243, 1.0403, 0.322498
-0.428641, 1.042, 0.322998
-0.429037, 1.04371, 0.323498
-0.429433, 1.04542, 0.323998
-0.429828, 1.04712, 0.324498
-0.430223, 1.04883, 0.324998
-0.430616, 1.05054, 0.325498
-0.431009, 1.05224, 0.325998
-0.4314, 1.05395, 0.326498
-0.431791, 1.05566, 0.326998
-0.432181, 1.05737, 0.327498
-0.43257, 1.05908, 0.327998
-0.432959, 1.06078, 0.328498
-0.433346, 1.06249, 0.328998
-0.433733, 1.0642, 0.329498
-0.434118, 1.06591, 0.329998
-0.434503, 1.06762, 0.330498
-0.434887, 1.06933, 0.330998
-0.43527, 1.07104, 0.331498
-0.435653, 1.07275, 0.331998
-0.436034, 1.07446, 0.332498
-0.436415, 1.07617, 0.332998
-0.436795, 1.07788, 0.333497
-0.437173, 1.07959, 0.333997
-0.437551, 1.0813, 0.334497
-0.437928, 1.08301, 0.334997
-0.438305, 1.08472, 0.335497
-0.43868, 1.08643, 0.335997
-0.439055, 1.08814, 0.336497
-0.439429, 1.08985, 0.336997
-0.439801, 1.09156, 0.337497
-0.440174, 1.09328, 0.337997
-0.440545, 1.09499, 0.338497
-0.440915, 1.0967, 0.338997
-0.441285, 1.09841, 0.339497
-0.441653, 1.10012, 0.339997
-0.442021, 1.10184, 0.340497
-0.442388, 1.10355, 0.340997
-0.442754, 1.10526, 0.341497
-0.443119, 1.10698, 0.341997
-0.443484, 1.10869, 0.342497
-0.443847, 1.1104, 0.342997
-0.44421, 1.11212, 0.343497
-0.444571, 1.11383, 0.343997
-0.444932, 1.11555, 0.344497
-0.445292, 1.11726, 0.344997
-0.445652, 1.11897, 0.345497
-0.44601, 1.12069, 0.345997
-0.446367, 1.1224, 0.346497
-0.446724, 1.12412, 0.346997
-0.44708, 1.12583, 0.347497
-0.447435, 1.12755, 0.347997
-0.447789, 1.12926, 0.348497
-0.448142, 1.13098, 0.348997
-0.448494, 1.1327, 0.349497
-0.448846, 1.13441, 0.349997
-0.449196, 1.13613, 0.350497
-0.449546, 1.13785, 0.350997
-0.449895, 1.13956, 0.351497
-0.450243, 1.14128, 0.351997
-0.45059, 1.143, 0.352497
-0.450937, 1.14471, 0.352997
-0.451282, 1.14643, 0.353497
-0.451627, 1.14815, 0.353997
-0.45197, 1.14987, 0.354497
-0.452313, 1.15158, 0.354997
-0.452655, 1.1533, 0.355497
-0.452996, 1.15502, 0.355997
-0.453337, 1.15674, 0.356497
-0.453676, 1.15846, 0.356997
-0.454015, 1.16018, 0.357497
-0.454353, 1.16189, 0.357997
-0.45469, 1.16361, 0.358497
-0.455025, 1.16533, 0.358997
-0.455361, 1.16705, 0.359497
-0.455695, 1.16877, 0.359997
-0.456028, 1.17049, 0.360497
-0.456361, 1.17221, 0.360997
-0.456692, 1.17393, 0.361497
-0.457024, 1.17565, 0.361997
-0.457353, 1.17737, 0.362497
-0.457683, 1.17909, 0.362997
-0.458011, 1.18081, 0.363497
-0.458338, 1.18253, 0.363997
-0.458665, 1.18425, 0.364497
-0.458991, 1.18598, 0.364997
-0.459315, 1.1877, 0.365497
-0.459639, 1.18942, 0.365997
-0.459963, 1.19114, 0.366497
-0.460285, 1.19286, 0.366997
-0.460606, 1.19458, 0.367497
-0.460927, 1.19631, 0.367997
-0.461246, 1.19803, 0.368497
-0.461565, 1.19975, 0.368997
-0.461883, 1.20147, 0.369497
-0.4622, 1.2032, 0.369997
-0.462516, 1.20492, 0.370497
-0.462832, 1.20664, 0.370997
-0.463146, 1.20837, 0.371497
-0.46346, 1.21009, 0.371997
-0.463773, 1.21181, 0.372497
-0.464085, 1.21354, 0.372997
-0.464396, 1.21526, 0.373497
-0.464706, 1.21699, 0.373997
-0.465015, 1.21871, 0.374497
-0.465324, 1.22043, 0.374997
-0.465631, 1.22216, 0.375497
-0.465938, 1.22388, 0.375997
-0.466244, 1.22561, 0.376497
-0.466549, 1.22733, 0.376997
-0.466853, 1.22906, 0.377497
-0.467156, 1.23078, 0.377997
-0.467459, 1.23251, 0.378497
-0.46776, 1.23423, 0.378997
-0.468061, 1.23596, 0.379497
-0.468361, 1.23769, 0.379997
-0.46866, 1.23941, 0.380497
-0.468958, 1.24114, 0.380997
-0.469255, 1.24286, 0.381497
-0.469552, 1.24459, 0.381997
-0.469847, 1.24632, 0.382497
-0.470142, 1.24804, 0.382997
-0.470436, 1.24977, 0.383497
-0.470728, 1.2515, 0.383997
-0.471021, 1.25323, 0.384497
-0.471312, 1.25495, 0.384997
-0.471602, 1.25668, 0.385497
